t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
19.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013027
19.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012840
19.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012654
19.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012470
19.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012287
19.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012107
19.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011928
19.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011750
19.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011575
20.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011400
20.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011228
20.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011057
20.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010888
20.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010720
20.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010554
20.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010389
20.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010226
20.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010065
20.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009905
21.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009747
21.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009590
21.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009435
21.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009281
21.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009129
21.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008979
21.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008830
21.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008683
21.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008537
21.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008393
22.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008251
22.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008110
22.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007971
22.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007833
22.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007697
22.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007563
22.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007430
22.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007299
22.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007169
22.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007041
23.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006915
23.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006790
23.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006667
23.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006546
23.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006426
23.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006308
23.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006192
23.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006077
23.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005964
23.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005852
24.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005742
24.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005634
24.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005527
24.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005421
24.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005318
