t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
4.840000000000000568e+01,4.827735735329855005e-02,1.245866524545242021e-01,7.972989914894794417e-02,8.503835710535928225e-03,7.122606343841202114e-02,7.604545141758854987e-01,5.374753729639961102e-10,1.455092000991962315e-14,2.978320421277782784e-13,9.201649985114705634e-04,1.300000000000000000e+01,4.600824992138911494e-04
4.850000000000000000e+01,5.193497531516633181e-02,1.194988529813499484e-01,8.010430606036375578e-02,8.755203556396985373e-03,7.134910250396676867e-02,7.602786991390723115e-01,5.218957742881848452e-10,1.455350885469113444e-14,3.090274662335831895e-13,9.231524288255109085e-04,1.800000000000000000e+01,4.615762143730669869e-04
4.860000000000000142e+01,6.537726852587549820e-02,1.127868896857503744e-01,8.037038230201412614e-02,8.939086626966068205e-03,7.143129567504805100e-02,7.601956333156278944e-01,5.068169975975245194e-10,1.466602570104814192e-14,3.095880129710681106e-13,9.243457894870467286e-04,1.200000000000000000e+01,4.621728947060763223e-04
4.870000000000000284e+01,7.201310277099298718e-02,1.078113704918216287e-01,8.048582482748582734e-02,9.035274675502438096e-03,7.145055015198338577e-02,7.601767914014385674e-01,4.919109780293854296e-10,1.444293254343730847e-14,3.098779818837753792e-13,9.245225084880070131e-04,1.200000000000000000e+01,4.622612542086899034e-04
4.880000000000000426e+01,6.995366120091656148e-02,1.079997031152929166e-01,8.043652959657511536e-02,9.047107568505338704e-03,7.138942202806977666e-02,7.601725276958025690e-01,4.770063368246929127e-10,1.432882687463738700e-14,2.992235589475886954e-13,9.246846872304264817e-04,1.200000000000000000e+01,4.623423435819202110e-04
4.890000000000000568e+01,5.992803231458911084e-02,1.142587294140708087e-01,8.024287181000214209e-02,9.008836625083400940e-03,7.123403518491874808e-02,7.601283678414498812e-01,4.621671464347639189e-10,1.421443469703195508e-14,3.097930674961115639e-13,9.257757225577216550e-04,1.800000000000000000e+01,4.628878612470807476e-04
4.900000000000000000e+01,5.824818421545119307e-02,1.240951741097354732e-01,7.995632144292061372e-02,8.980859631419767924e-03,7.097546181150084232e-02,7.600029761498722225e-01,4.476538895968824302e-10,1.387854992450866103e-14,3.033131207970412699e-13,9.284930883870481846e-04,1.800000000000000000e+01,4.642465441626411355e-04
4.910000000000000142e+01,5.472463144778015598e-02,1.338082326935126076e-01,7.964723005909812859e-02,9.033177601314652458e-03,7.061405245778347439e-02,7.597817562741301378e-01,4.337800130079312158e-10,1.398891367736580932e-14,3.102913555220236157e-13,9.331118791717481296e-04,9.000000000000000000e+00,4.665559395553134413e-04
4.920000000000000284e+01,6.800714101276338075e-02,1.404535342724259339e-01,7.938740159247181793e-02,9.222119742396638065e-03,7.016528185007517293e-02,7.594815466573080487e-01,4.207416975234178969e-10,1.398895664459461526e-14,3.106825784784345442e-13,9.393222347476712017e-04,9.000000000000000000e+00,4.696611173436606281e-04
4.930000000000000426e+01,7.054487109837727365e-02,1.423760404150739567e-01,7.923268518400272686e-02,9.568439297126071774e-03,6.966424588687665509e-02,7.591449655578180744e-01,4.085205489049048630e-10,1.387909581697197498e-14,3.108201628215241300e-13,9.462184468032725209e-04,9.000000000000000000e+00,4.731092233723250173e-04
4.940000000000000568e+01,6.152255705141206066e-02,1.392059823749369485e-01,7.921077753310239167e-02,1.004505925613524697e-02,6.916571827696714470e-02,7.588264185628672553e-01,3.969067870975878889e-10,1.421163663315377177e-14,3.114202045612745981e-13,9.525682028797963956e-04,9.000000000000000000e+00,4.762841014117803902e-04
4.950000000000000000e+01,4.383701434003481334e-02,1.318665328121131075e-01,7.931771640817011915e-02,1.057984225552352497e-02,6.873787415264659417e-02,7.585743895947201221e-01,3.856128645972277359e-10,1.443391422459784139e-14,3.108311908842168460e-13,9.573095552853766455e-04,9.000000000000000000e+00,4.786547776157503440e-04
4.960000000000000142e+01,5.249873153529838188e-02,1.227010884816138736e-01,7.952374498573075434e-02,1.107371466254108983e-02,6.845003032318966452e-02,7.584156860731527949e-01,3.744098868194551607e-10,1.454532161147031047e-14,3.110812943627101209e-13,9.600081263895409106e-04,5.000000000000000000e+00,4.800040631689596674e-04
4.970000000000000284e+01,6.634178597801138055e-02,1.154603751658841715e-01,7.978624251302576798e-02,1.142905466066529430e-02,6.835718785236047368e-02,7.583466563521324977e-01,3.632253959330121228e-10,1.476740729952425966e-14,3.114472009620981426e-13,9.609858688261747710e-04,5.000000000000000000e+00,4.804929343885209364e-04
4.980000000000000426e+01,7.279688545755441664e-02,1.141279746260103478e-01,8.006522027555440513e-02,1.157941032179093943e-02,6.848580995376346570e-02,7.583342705877395007e-01,3.521610341663889484e-10,1.476794601555388568e-14,3.118969004945491866e-13,9.610919646752529456e-04,5.000000000000000000e+00,4.805459823144633607e-04
4.990000000000000568e+01,7.030892957106846253e-02,1.199852747980737350e-01,8.033618185770477482e-02,1.151077210854345445e-02,6.882540974916132037e-02,7.583268616264166040e-01,3.414196703179336658e-10,1.510155017845637137e-14,3.122119993124054422e-13,9.613508009102918932e-04,5.000000000000000000e+00,4.806754004332504837e-04
5.000000000000000000e+01,5.948037845221340603e-02,1.303307361687207344e-01,8.059615999404637354e-02,1.126715443649795034e-02,6.932900555754842320e-02,7.582711094177545519e-01,3.311801822480002269e-10,1.543431426562670163e-14,3.124274215692488613e-13,9.626930863784849109e-04,5.000000000000000000e+00,4.813465431682970789e-04
5.010000000000000142e+01,4.622269042547610951e-02,1.410132076971032933e-01,8.086112390949717899e-02,1.093830926678945881e-02,6.992281464270772018e-02,7.581296335362943672e-01,3.214944556850549430e-10,1.510064954593091171e-14,3.126292144169735016e-13,9.657702161548408978e-04,4.000000000000000000e+00,4.828851080571835443e-04
5.020000000000000284e+01,5.702613973662991331e-02,1.487962928539608987e-01,8.115590842151737538e-02,1.063325791656558050e-02,7.052265050495179488e-02,7.578932718774609167e-01,3.122650974893024109e-10,1.509952730113827574e-14,3.127378745231225750e-13,9.707713374916031790e-04,9.000000000000000000e+00,4.853856687262686573e-04
5.030000000000000426e+01,6.975744084256930988e-02,1.519053329686073650e-01,8.150036989758034645e-02,1.044795804100030756e-02,7.105241185658003888e-02,7.575839700782859287e-01,3.033048084316238376e-10,1.532107808260059635e-14,3.127732863696149996e-13,9.772734218819318069e-04,9.000000000000000000e+00,4.886367109221581399e-04
5.040000000000000568e+01,7.125355234864280685e-02,1.499016257234974947e-01,8.189677987513521717e-02,1.043723662435319666e-02,7.145954325078202052e-02,7.572474552097965272e-01,2.944331238764802260e-10,1.510009440747258471e-14,3.246358796889329879e-13,9.842741075863660743e-04,9.000000000000000000e+00,4.921370537750299149e-04
5.050000000000000000e+01,7.050643156708499837e-02,1.435486017667269021e-01,8.232309208813962109e-02,1.059953611410531862e-02,7.172355597403430594e-02,7.569382476228149192e-01,2.855606579822125140e-10,1.510184670634705696e-14,3.129546852256806122e-13,9.905144838910241029e-04,8.000000000000000000e+00,4.952572419278560359e-04
5.060000000000000142e+01,8.854670537055989166e-02,1.347648413536204903e-01,8.273478388537078287e-02,1.087865378627244153e-02,7.185613009909834481e-02,7.567019279534779042e-01,2.767263175852780503e-10,1.521677140685641088e-14,3.133911913026617808e-13,9.949978075613537948e-04,8.000000000000000000e+00,4.974989037634690910e-04
5.070000000000000284e+01,9.069175269808901763e-02,1.264919544704146692e-01,8.307511364730715830e-02,1.118107057505332222e-02,7.189404307225383262e-02,7.565603218813014008e-01,2.680716562089497624e-10,1.521966289489484993e-14,3.139616640896104694e-13,9.974117731068922205e-04,8.000000000000000000e+00,4.987058865368801516e-04
5.080000000000000426e+01,7.582123272328812613e-02,1.219653237358895026e-01,8.329079260577477994e-02,1.140260415353091909e-02,7.188818845224385912e-02,7.565043307866932132e-01,2.597633758252212088e-10,1.533140882104524523e-14,3.262472167909375351e-13,9.981923199275416665e-04,8.000000000000000000e+00,4.990961599480302777e-04
5.090000000000000568e+01,7.298818382361088597e-02,1.229585643104822434e-01,8.334818045622045812e-02,1.145559651572104765e-02,7.189258394049941048e-02,7.564967998445538688e-01,2.519055902875811398e-10,1.532955966139021255e-14,3.146732719174164139e-13,9.982541423544353826e-04,1.200000000000000000e+01,4.991270711623452564e-04
5.100000000000000000e+01,6.873616636428220295e-02,1.283725249601662677e-01,8.324480690861151000e-02,1.128839039006460099e-02,7.195641651854690901e-02,7.564846373512165156e-01,2.444915652757076144e-10,1.510441888018501275e-14,3.146015236612134941e-13,9.986398883508962668e-04,1.200000000000000000e+01,4.993199441614776463e-04
5.110000000000000142e+01,5.634225459600375463e-02,1.352105599662318525e-01,8.301240696332379265e-02,1.089209006743406018e-02,7.212031689588972727e-02,7.564162881566002250e-01,2.374173774679526393e-10,1.487919087257947511e-14,3.146797007476783336e-13,1.000263915521048879e-03,1.200000000000000000e+01,5.001319577472283263e-04
5.120000000000000284e+01,6.307436790308354468e-02,1.406000245655423808e-01,8.271029388170189622e-02,1.029425097013459897e-02,7.241604291156729378e-02,7.562587384741670249e-01,2.305413660518434282e-10,1.465543097156992925e-14,3.265759073321243189e-13,1.003725016229492376e-03,1.300000000000000000e+01,5.018625081018107887e-04
5.130000000000000426e+01,6.453066949359906324e-02,1.428074162220314414e-01,8.241092888633255731e-02,9.543496592698586661e-03,7.286743229363397412e-02,7.560083301588631510e-01,2.237541010686817741e-10,1.465494394368682894e-14,3.152594986321503049e-13,1.009118297278930676e-03,9.000000000000000000e+00,5.045591486265775354e-04
5.140000000000000568e+01,7.662393806751283121e-02,1.413634559327204832e-01,8.218199762942103581e-02,8.691635239660169820e-03,7.349036238976086599e-02,7.556918231887851389e-01,2.170264148758257702e-10,1.443325994225033122e-14,3.272127110202795808e-13,1.015903582395328653e-03,9.000000000000000000e+00,5.079517911845084005e-04
5.150000000000000000e+01,7.610043225566204272e-02,1.369217912464341380e-01,8.207037710186936008e-02,7.779887347546268761e-03,7.429048975432309132e-02,7.553575007782058481e-01,2.104148346682793840e-10,1.465579072603666472e-14,3.336820637195192605e-13,1.022986854995060245e-03,9.000000000000000000e+00,5.114934274840251920e-04
5.160000000000000142e+01,7.759092378388829370e-02,1.310448342941963606e-01,8.209272805607648049e-02,6.833534168899590977e-03,7.525919388717688951e-02,7.550593706729266108e-01,2.040218117539527965e-10,1.487818596174258784e-14,3.155204517392242911e-13,1.029095375819203502e-03,1.000000000000000000e+01,5.145476878960235281e-04
5.170000000000000284e+01,7.783854420595816281e-02,1.258023684628850059e-01,8.223529284696701191e-02,5.865672505532187886e-03,7.636962034143482403e-02,7.548396127213601314e-01,1.979323596983875378e-10,1.554430084618780090e-14,3.156678667864183141e-13,1.033310228947706020e-03,1.000000000000000000e+01,5.166551144605497411e-04
5.180000000000000426e+01,6.550504857440236917e-02,1.229898402787868300e-01,8.246252188205314970e-02,4.887213844214338687e-03,7.757530803783881101e-02,7.547148642029176679e-01,1.921642508358885719e-10,1.543316083335400696e-14,3.347399755521849441e-13,1.035445777048699112e-03,5.000000000000000000e+00,5.177228885116227572e-04
5.190000000000000568e+01,7.990088834161007680e-02,1.231589481617522686e-01,8.273135701203540582e-02,3.918065859978531185e-03,7.881329115205687463e-02,7.546707318199301628e-01,1.866592882465285486e-10,1.576682227012598550e-14,3.164484892351405464e-13,1.036048651689512167e-03,5.000000000000000000e+00,5.180243258327320646e-04
5.200000000000000000e+01,8.472225201899175051e-02,1.252980759753367368e-01,8.300627387789241696e-02,2.994264518273836995e-03,8.001200935961857996e-02,7.546663976074554636e-01,1.813153406803425075e-10,1.576711194243978071e-14,3.241316465242474956e-13,1.036093897512719610e-03,5.000000000000000000e+00,5.180469487450308679e-04
5.210000000000000142e+01,7.873730713161913863e-02,1.275713104800010878e-01,8.327008140019825921e-02,2.167592890501779390e-03,8.110248850969647982e-02,7.546479609356953056e-01,1.760369697849002791e-10,1.598957395997244123e-14,3.280305707348725297e-13,1.036638462431141655e-03,5.000000000000000000e+00,5.183192312048493693e-04
5.220000000000000284e+01,6.342220377164811684e-02,1.283483078212634410e-01,8.352701627434278020e-02,1.497157926916736770e-03,8.202985834742604343e-02,7.545661898170105131e-01,1.707785854624065587e-10,1.598861943315589560e-14,3.288870644483578410e-13,1.038575226544102620e-03,5.000000000000000000e+00,5.192876132617317651e-04
5.230000000000000426e+01,6.183857859780489408e-02,1.268050191774023061e-01,8.379733612488667049e-02,1.035385034406199889e-03,8.276195109048047061e-02,7.543927476829642709e-01,1.655612970728977605e-10,1.598848022099194110e-14,3.354417383265028998e-13,1.042441812912642219e-03,4.000000000000000000e+00,5.212209064461013116e-04
5.240000000000000568e+01,7.344045308737598421e-02,1.230958836651536298e-01,8.410552181175257047e-02,8.128987455416208929e-04,8.329262306621094958e-02,7.541294434516039313e-01,1.604562429443590145e-10,1.598759772266125708e-14,3.361827801459563994e-13,1.048230124444425723e-03,9.000000000000000000e+00,5.241150622118922325e-04
5.250000000000000000e+01,8.388231995958958520e-02,1.182874555652705800e-01,8.446638544932294490e-02,8.271827592566116660e-04,8.363920269006633323e-02,7.538074900542537371e-01,1.555430702094793946e-10,1.565426863012232522e-14,3.284079325818927377e-13,1.055279704806391964e-03,9.000000000000000000e+00,5.276398523927934960e-04
5.260000000000000142e+01,8.027197718991764541e-02,1.140535642377000503e-01,8.487412309834614643e-02,1.038739886505206378e-03,8.383538321184094699e-02,7.534771708771614840e-01,1.508667941877498259e-10,1.598857927745477194e-14,3.361875300879213951e-13,1.062412358398369134e-03,9.000000000000000000e+00,5.312061791888854053e-04
5.270000000000000284e+01,6.373584351313436869e-02,1.119860939137822531e-01,8.529840290393794766e-02,1.376210180481028666e-03,8.392219272345691206e-02,7.531914167324216258e-01,1.464171313424020845e-10,1.610269843130932985e-14,3.287478243683461175e-13,1.068357007383195214e-03,9.000000000000000000e+00,5.341785036815446678e-04
5.280000000000000426e+01,5.241248071228783723e-02,1.126690051346871391e-01,8.568925061335105897e-02,1.749347263706704098e-03,8.393990334964435140e-02,7.529886150832395542e-01,1.421388880452177677e-10,1.599470943244962377e-14,3.299363590788481102e-13,1.072286721310773683e-03,6.000000000000000000e+00,5.361433606458057468e-04
5.290000000000000568e+01,7.109320636866908738e-02,1.152940419439607289e-01,8.598954999034889857e-02,2.066679362710106393e-03,8.392287062763879868e-02,7.528801184128126600e-01,1.379634908893800639e-10,1.599736553338071771e-14,3.369052557324292065e-13,1.074147287456505553e-03,1.200000000000000000e+01,5.370736437191263963e-04
5.300000000000000000e+01,8.258137191732822791e-02,1.182687674462897243e-01,8.615138500263407051e-02,2.253617970674077434e-03,8.389776703195998830e-02,7.528464658004003773e-01,1.338435655206281849e-10,1.588606414618772167e-14,3.194038630154159068e-13,1.074592150410200869e-03,1.200000000000000000e+01,5.372960751964727874e-04
5.310000000000000142e+01,8.407115240624576935e-02,1.201386647872570435e-01,8.615106961966362276e-02,2.266880447527367358e-03,8.388418917213626147e-02,7.528436501064722508e-01,1.297745005195420562e-10,1.555070731394485150e-14,3.373019489671946277e-13,1.074650287364015740e-03,1.200000000000000000e+01,5.373251436738584646e-04
5.320000000000000284e+01,7.520183941400446215e-02,1.201314256214756904e-01,8.599800125152155805e-02,2.102182209661099862e-03,8.389581904186045602e-02,7.528175228987482592e-01,1.257934797835305868e-10,1.565853206740649718e-14,3.379532005620777770e-13,1.075386717076734803e-03,1.200000000000000000e+01,5.376933585306472316e-04
5.330000000000000426e+01,6.881709467611957232e-02,1.182997790449890618e-01,8.573435106970338226e-02,1.793837902224675127e-03,8.394051316747870584e-02,7.527216338391886641e-01,1.219564372144996583e-10,1.543365266834724859e-14,3.303044394564467902e-13,1.077664815077279637e-03,6.000000000000000000e+00,5.388324075311893982e-04
5.340000000000000568e+01,6.583177045630023150e-02,1.154315995980222942e-01,8.542546557414724961e-02,1.406740280138298049e-03,8.401872529400894463e-02,7.525325275098934119e-01,1.183054182734358293e-10,1.543222408713561981e-14,3.382304839483201973e-13,1.081950319690379780e-03,6.000000000000000000e+00,5.409751598377715619e-04
5.350000000000000000e+01,7.833852554953246727e-02,1.127576029303558047e-01,8.514377351482493861e-02,1.022771130137729162e-03,8.412100238468721292e-02,7.522573691311520427e-01,1.148450571482359414e-10,1.532110544249675208e-14,3.310481458398629084e-13,1.088122846347289521e-03,9.000000000000000000e+00,5.440614231662347809e-04
5.360000000000000142e+01,8.574444504458531013e-02,1.114095156770542189e-01,8.495102519435326904e-02,7.247639452294951656e-04,8.422626124912377388e-02,7.519314472110836256e-01,1.115406482661870533e-10,1.521044792376191403e-14,3.318356900146491179e-13,1.095401243471153148e-03,9.000000000000000000e+00,5.477006217282272011e-04
5.370000000000000284e+01,7.862959825593267282e-02,1.117858563463580701e-01,8.488418021750154807e-02,5.815221280847937546e-04,8.430265808941675432e-02,7.516065333674132320e-01,1.083364053995657401e-10,1.576636129976844471e-14,3.380397999661019801e-13,1.102534809726924466e-03,9.000000000000000000e+00,5.512674048561581799e-04
5.380000000000000426e+01,5.936076752691328562e-02,1.133145638961055024e-01,8.494905041839069526e-02,6.370406963940034029e-04,8.431200972199669186e-02,7.513340021794236989e-01,1.051822220211794124e-10,1.554453415620787327e-14,3.387540886562534795e-13,1.108273044234383631e-03,9.000000000000000000e+00,5.541365221100484411e-04
5.390000000000000568e+01,5.970138330242594216e-02,1.148826844581868900e-01,8.512329487418682228e-02,9.060303283757176196e-04,8.421726454581110466e-02,7.511481522416680878e-01,1.020554307710771710e-10,1.576640580864999759e-14,3.312799055780986917e-13,1.111896092436171152e-03,5.000000000000000000e+00,5.559480462111199024e-04
5.400000000000000000e+01,7.816930454602752376e-02,1.155467560449412456e-01,8.536737321017373592e-02,1.376274819760658907e-03,8.399109839041307701e-02,7.510550288694604060e-01,9.896782533242182564e-11,1.621062652718126462e-14,3.393125295296687908e-13,1.113484655117682630e-03,5.000000000000000000e+00,5.567423275521746640e-04
5.410000000000000142e+01,8.782792083261772853e-02,1.150398623645104562e-01,8.563956486989041106e-02,2.016588181689565884e-03,8.362297668820084517e-02,7.510303619474337777e-01,9.595499816286050689e-11,1.643286808977681102e-14,3.321985776299091543e-13,1.113793084398189467e-03,5.000000000000000000e+00,5.568965421927988798e-04
5.420000000000000284e+01,8.628527182734010981e-02,1.139383362552749829e-01,8.590996415773685668e-02,2.787619285660902779e-03,8.312234487207595390e-02,7.510274118824334932e-01,9.305397597470818920e-11,1.687733534062546877e-14,3.399727035520222570e-13,1.113895810812300493e-03,5.000000000000000000e+00,5.569479054002141310e-04
5.430000000000000426e+01,7.396211665136165347e-02,1.134724639285005776e-01,8.616884388195186761e-02,3.651951130036357185e-03,8.251689275191551043e-02,7.509922883022754903e-01,9.028200128717648953e-11,1.643315856546583582e-14,3.395813238921174949e-13,1.114857583445242120e-03,5.000000000000000000e+00,5.574287917169940508e-04
5.440000000000000568e+01,5.394856172620587920e-02,1.149162037508292544e-01,8.642677306905049983e-02,4.580202267811556149e-03,8.184657080123894368e-02,7.508817103021081518e-01,8.762820057800772371e-11,1.676613994385673301e-14,3.335535949886390829e-13,1.117502473828945950e-03,5.000000000000000000e+00,5.587512369090470851e-04
5.450000000000000000e+01,6.230435918365008485e-02,1.187323972756588047e-01,8.670671115845306198e-02,5.551213832462154052e-03,8.115549732599090793e-02,7.506772468780573693e-01,8.506109393716072999e-11,1.665405866115279570e-14,3.399140567712564979e-13,1.122213250084453089e-03,9.000000000000000000e+00,5.611066250369915829e-04
5.460000000000000142e+01,7.882859239186570943e-02,1.241307995760104060e-01,8.703104198985851803e-02,6.546567145727405501e-03,8.048447484413111253e-02,7.503912765746777458e-01,8.254584890555214601e-11,1.687551505489352610e-14,3.405848458995307733e-13,1.128749979015687818e-03,9.000000000000000000e+00,5.643749895026496047e-04
5.470000000000000284e+01,8.261837950840004996e-02,1.294545505446516587e-01,8.740824927096021990e-02,7.541949866477826170e-03,7.986629940448239373e-02,7.500627875126534283e-01,8.006172022758448018e-11,1.665371054584991291e-14,3.330850702585509302e-13,1.136213912406580260e-03,9.000000000000000000e+00,5.681069561981835379e-04
5.480000000000000426e+01,7.246581936148448200e-02,1.329548258893631651e-01,8.782409580765257462e-02,8.499445832556181551e-03,7.932464997509638960e-02,7.497445549495964645e-01,7.761157375534424228e-11,1.687742838200763098e-14,3.406179522577109186e-13,1.143296830153272322e-03,9.000000000000000000e+00,5.716484150715100531e-04
5.490000000000000568e+01,5.177047329771093664e-02,1.333946542339659591e-01,8.824069619511007434e-02,9.364979908380286627e-03,7.887571628672979118e-02,7.494859564998987977e-01,7.521919176552618020e-11,1.676951763631739458e-14,3.403556808364331770e-13,1.148788625445960627e-03,9.000000000000000000e+00,5.743943127179101504e-04
5.500000000000000000e+01,5.801332310893653199e-02,1.303889014765228227e-01,8.860424947813361207e-02,1.007365390991560306e-02,7.853059556821800902e-02,7.493169407944506588e-01,7.291567142511887173e-11,1.666137498096008187e-14,3.525884990005662522e-13,1.152089520536992220e-03,1.200000000000000000e+01,5.760447602635979016e-04
5.510000000000000142e+01,7.294727698218586576e-02,1.246207274285874300e-01,8.885928681034309384e-02,1.056291413415222889e-02,7.829637267619087015e-02,7.492382467000673341e-01,7.072227809336661486e-11,1.666304221014238770e-14,3.414968336382717178e-13,1.153415368437148711e-03,1.200000000000000000e+01,5.767076842139467639e-04
5.520000000000000284e+01,7.945842361889132732e-02,1.180044804181925033e-01,8.896504875455103767e-02,1.079029769016110960e-02,7.817475106438992460e-02,7.492210614612616615e-01,6.863937214235789421e-11,1.666211060557044068e-14,3.467901130525371550e-13,1.153613281212711051e-03,1.200000000000000000e+01,5.768066406019467258e-04
5.530000000000000426e+01,7.596420592896024893e-02,1.135421432824802873e-01,8.890877947408398763e-02,1.075008936772181914e-02,7.815869010636217196e-02,7.492163652114631756e-01,6.664695707248696645e-11,1.643764523399601914e-14,3.417184555783135396e-13,1.153793839046021426e-03,1.200000000000000000e+01,5.768969195188122486e-04
5.540000000000000568e+01,6.637842840993030125e-02,1.141233836886809266e-01,8.871159168461360822e-02,1.048260821538669028e-02,7.822898346922692314e-02,7.491710192152742920e-01,6.471524590176681517e-11,1.599027675839592133e-14,3.422399509241241055e-13,1.155013065931797004e-03,8.000000000000000000e+00,5.775065329619542831e-04
5.550000000000000000e+01,7.156793149074752725e-02,1.203345625649207135e-01,8.842484439461825718e-02,1.007149199068886614e-02,7.835335240392939105e-02,7.490452850626414527e-01,6.281886770630264934e-11,1.609949715359405297e-14,3.418033435996552579e-13,1.158046321518269722e-03,8.000000000000000000e+00,5.790231607553250831e-04
5.560000000000000142e+01,6.498172667668138114e-02,1.298617915419749136e-01,8.811794768121611332e-02,9.627910529554729868e-03,7.849003715166139039e-02,7.488258860790255600e-01,6.094773666909152629e-11,1.598728061984680677e-14,3.537236420828198124e-13,1.163183751290879694e-03,9.000000000000000000e+00,5.815918756416128300e-04
5.570000000000000284e+01,7.885416829983245279e-02,1.393385904394354446e-01,8.786120314097754791e-02,9.265011621344673709e-03,7.859619151963287420e-02,7.485302603826496926e-01,5.910969450755903948e-11,1.587631930734649212e-14,3.424547542620267859e-13,1.170061288783871183e-03,9.000000000000000000e+00,5.850306443880373426e-04
5.580000000000000426e+01,7.984113815407044290e-02,1.460202538389082927e-01,8.770883290104450336e-02,9.069571941697621154e-03,7.863926095934688221e-02,7.482007105431078831e-01,5.732381953441595455e-11,1.620965928471572779e-14,3.475715097682476057e-13,1.177668629781898494e-03,9.000000000000000000e+00,5.888343148869998236e-04
