t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
5.571200000000000728e+03,5.324246508597975103e-01,7.340631049013454090e-01,3.164917952288028857e-01,3.249444634864762094e-03,3.132423505939381236e-01,3.857590782938350696e-04,0.000000000000000000e+00,2.918666194557143037e-12,2.329253604961002853e-12,7.896006247065152917e-02,5.000000000000000000e+00,3.948003123532576458e-02
5.571300000000000182e+03,6.391931104085051274e-01,7.340630458233232680e-01,3.164917687805781643e-01,2.546408138236422314e-03,3.139453606423417420e-01,3.857396056514302810e-04,0.000000000000000000e+00,2.918715520008782641e-12,2.329301006449623315e-12,7.896006247784778664e-02,5.000000000000000000e+00,3.948003123892389332e-02
5.571400000000000546e+03,6.830251915707210575e-01,7.340631373009266492e-01,3.164918076873443620e-01,1.911908371761528169e-03,3.145798993155828338e-01,3.857361380132519986e-04,0.000000000000000000e+00,2.918771111114320536e-12,2.329348965254789899e-12,7.896006247871382999e-02,5.000000000000000000e+00,3.948003123935691500e-02
5.571500000000000000e+03,6.559932564418067269e-01,7.340633232066705594e-01,3.164919089813628683e-01,1.390425017393365215e-03,3.151014839639695309e-01,3.857342445365406921e-04,0.000000000000000000e+00,2.918816195042426390e-12,2.329383520095013980e-12,7.896006248044687426e-02,5.000000000000000000e+00,3.948003124022343713e-02
5.571600000000000364e+03,5.629018822105480435e-01,7.340635221914140196e-01,3.164920649777727135e-01,1.031404515789535736e-03,3.154606604619831778e-01,3.857190376214829396e-04,0.000000000000000000e+00,2.918899691462606537e-12,2.329432288981326803e-12,7.896006248993915622e-02,5.000000000000000000e+00,3.948003124496957811e-02
5.571700000000000728e+03,4.201136654153208028e-01,7.340636600150933777e-01,3.164922638570900615e-01,8.786355905648635112e-04,3.156136282665251702e-01,3.856795947812130423e-04,0.000000000000000000e+00,2.918979408468436212e-12,2.329478689020349823e-12,7.896006251179069069e-02,5.000000000000000000e+00,3.948003125589534534e-02
5.571800000000000182e+03,3.006344973272739862e-01,7.340636950304431085e-01,3.164924905589807103e-01,9.580426433250521789e-04,3.155344479156556581e-01,3.856121979869897793e-04,0.000000000000000000e+00,2.919055032979228384e-12,2.329515927899276553e-12,7.896006254698274829e-02,1.200000000000000000e+01,3.948003127349137414e-02
5.571900000000000546e+03,3.709854063640455335e-01,7.340636281162793431e-01,3.164927279202427446e-01,1.267470650228988416e-03,3.152252572700137701e-01,3.855214340558443245e-04,0.000000000000000000e+00,2.919139008311488831e-12,2.329563278031897142e-12,7.896006259256413418e-02,9.000000000000000000e+00,3.948003129628206709e-02
5.572000000000000000e+03,3.924276240206888700e-01,7.340634953846110200e-01,3.164929579717499220e-01,1.771563536037717990e-03,3.147213944357122317e-01,3.854188324379202463e-04,0.000000000000000000e+00,2.919154932331785387e-12,2.329598702895507108e-12,7.896006264246890893e-02,9.000000000000000000e+00,3.948003132123445447e-02
5.572100000000000364e+03,3.439521361249457398e-01,7.340633489564245551e-01,3.164931632970784392e-01,2.403510008625809463e-03,3.140896532884526193e-01,3.853194425097705949e-04,0.000000000000000000e+00,2.919176198488689640e-12,2.329644772835524899e-12,7.896006268928927596e-02,9.000000000000000000e+00,3.948003134464463798e-02
5.572200000000000728e+03,3.258395805803399048e-01,7.340632351998747085e-01,3.164933283506001782e-01,3.073689157934329785e-03,3.134196391926658554e-01,3.852373622279817384e-04,0.000000000000000000e+00,2.919284126736162456e-12,2.329686231858791993e-12,7.896006272650955837e-02,5.000000000000000000e+00,3.948003136325477919e-02
5.572300000000000182e+03,4.898783662182895626e-01,7.340631796176815271e-01,3.164934406354170671e-01,3.683589918685103819e-03,3.128098507167319520e-01,3.851815452706552987e-04,0.000000000000000000e+00,2.919278390078504869e-12,2.329729843027442508e-12,7.896006275050432288e-02,1.200000000000000000e+01,3.948003137525216144e-02
5.572400000000000546e+03,6.214040117415309261e-01,7.340631835154425300e-01,3.164934916516034535e-01,4.142203859577404598e-03,3.123512877920260333e-01,3.851531366722202028e-04,0.000000000000000000e+00,2.919347007311319744e-12,2.329761340889916533e-12,7.896006276163611282e-02,1.200000000000000000e+01,3.948003138081805641e-02
5.572500000000000000e+03,6.933482048818637722e-01,7.340632317327488998e-01,3.164934775421932023e-01,4.381613377677312515e-03,3.121118641645158620e-01,3.851451338647208893e-04,0.000000000000000000e+00,2.919370321425619787e-12,2.329807342645701389e-12,7.896006276410319491e-02,1.200000000000000000e+01,3.948003138205159745e-02
5.572600000000000364e+03,6.924783324164700549e-01,7.340633057714491816e-01,3.164933993870631124e-01,4.368733047462591661e-03,3.121246663396005094e-01,3.851444741084987414e-04,0.000000000000000000e+00,2.919427483855578713e-12,2.329857535957281624e-12,7.896006276462992635e-02,1.200000000000000000e+01,3.948003138231496317e-02
5.572700000000000728e+03,6.189703347379249543e-01,7.340633947625667677e-01,3.164932631216402781e-01,4.110977565026477897e-03,3.123822855566137924e-01,3.851359225696085356e-04,0.000000000000000000e+00,2.919531817625975669e-12,2.329902329391738684e-12,7.896006277045627963e-02,1.200000000000000000e+01,3.948003138522813982e-02
5.572800000000000182e+03,4.863614067025309184e-01,7.340634985673490931e-01,3.164930790861538723e-01,3.654816376205773099e-03,3.128382627099480784e-01,3.851065999954091730e-04,0.000000000000000000e+00,2.919556424345213529e-12,2.329947292802780895e-12,7.896006278723642635e-02,1.200000000000000000e+01,3.948003139361821318e-02
5.572900000000000546e+03,3.253574328019170347e-01,7.340636218805107749e-01,3.164928612396588070e-01,3.077507949941429496e-03,3.134153532897173688e-01,3.850498044935781383e-04,0.000000000000000000e+00,2.919635055998178071e-12,2.329988195603265667e-12,7.896006281741416166e-02,5.000000000000000000e+00,3.948003140870708083e-02
5.573000000000000000e+03,3.449612468207701177e-01,7.340637632420636827e-01,3.164926260989717188e-01,2.473574520631047907e-03,3.140190515783406466e-01,3.849669972020807710e-04,0.000000000000000000e+00,2.919682805247421696e-12,2.330025778053127178e-12,7.896006285949967729e-02,9.000000000000000000e+00,3.948003142974983865e-02
5.573100000000000364e+03,3.915242484153729219e-01,7.340639059175098069e-01,3.164923914838472241e-01,1.938586016747692597e-03,3.145538054670995454e-01,3.848673669047831939e-04,0.000000000000000000e+00,2.919666275148306949e-12,2.330064216983905255e-12,7.896006290846002695e-02,9.000000000000000000e+00,3.948003145423001348e-02
5.573200000000000728e+03,3.681744735844810767e-01,7.340640171368313371e-01,3.164921751644840797e-01,1.553389252650624885e-03,3.149387859118334410e-01,3.847651025134410071e-04,0.000000000000000000e+00,2.919779396169817683e-12,2.330110059636997936e-12,7.896006295716589962e-02,9.000000000000000000e+00,3.948003147858294981e-02
5.573300000000000182e+03,3.019547046799517798e-01,7.340640582774232703e-01,3.164919935146210950e-01,1.371895794079369679e-03,3.151200977205417253e-01,3.846751789212160717e-04,0.000000000000000000e+00,2.919859387051160501e-12,2.330166001181506002e-12,7.896006299852095789e-02,1.200000000000000000e+01,3.948003149926047894e-02
5.573400000000000546e+03,4.243781307518987300e-01,7.340640029444560621e-01,3.164918602725971253e-01,1.414854853840186166e-03,3.150770054187569391e-01,3.846089049519111377e-04,0.000000000000000000e+00,2.919945018913886416e-12,2.330213509145043517e-12,7.896006302762821616e-02,5.000000000000000000e+00,3.948003151381410808e-02
5.573500000000000000e+03,5.659118561896308019e-01,7.340638551525625610e-01,3.164917855039927064e-01,1.670744638584464870e-03,3.148210408654082415e-01,3.845705585143827858e-04,0.000000000000000000e+00,2.919927924834005766e-12,2.330246900982865777e-12,7.896006304328791192e-02,5.000000000000000000e+00,3.948003152164395596e-02
5.573600000000000364e+03,6.571346277174205941e-01,7.340636583058745002e-01,3.164917748436824052e-01,2.103247768161842224e-03,3.143885270755205630e-01,3.845561143954126125e-04,0.000000000000000000e+00,2.919979865543879014e-12,2.330293421740634259e-12,7.896006304833307066e-02,5.000000000000000000e+00,3.948003152416653533e-02
5.573700000000000728e+03,6.819899611717967769e-01,7.340634884435827123e-01,3.164918290736441486e-01,2.663124319773946258e-03,3.138287047538702024e-01,3.845544453425279422e-04,0.000000000000000000e+00,2.920035025360584207e-12,2.330341933961385006e-12,7.896006304872239812e-02,5.000000000000000000e+00,3.948003152436119906e-02
5.573800000000000182e+03,6.360610936661403869e-01,7.340634314324285814e-01,3.164919440674239248e-01,3.301126596753883868e-03,3.131908174706700132e-01,3.845506358706253557e-04,0.000000000000000000e+00,2.920108751166823325e-12,2.330382920683504269e-12,7.896006305173404460e-02,5.000000000000000000e+00,3.948003152586702230e-02
5.573900000000000546e+03,5.276498687394319820e-01,7.340635509967295969e-01,3.164921111046556934e-01,3.978315257586517717e-03,3.125137958470691757e-01,3.845304176474126996e-04,0.000000000000000000e+00,2.920191099520562531e-12,2.330428409046389362e-12,7.896006306383210327e-02,5.000000000000000000e+00,3.948003153191605163e-02
