t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
19.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003970
19.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003896
19.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003824
20.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003754
20.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003685
20.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003619
20.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003555
20.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003492
20.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003432
20.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003373
20.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003315
20.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003259
20.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003205
21.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003151
21.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100
21.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003049
21.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000
21.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002952
21.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002906
21.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002860
21.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002816
21.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002772
21.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002730
22.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002688
22.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002648
22.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002608
22.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002569
22.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002531
22.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002494
22.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002458
22.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002422
22.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002387
22.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002353
23.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002319
23.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002286
23.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002254
23.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002222
23.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002190
23.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002159
23.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002129
23.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002099
