"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"58","163.75897264987796","92.416323875338","0.015625","0.00830078125","0.02294921875","2280","0.00018861828948518353","32","0.00018861828948518353","0","0.00018861828948518353","0.00018861828948518353","71:0.0011017290971327698;51:0.0017427276057124519","71:68;51:68","71:0.0009435541535160741;51:0.0015739854555262278","0.015625","0.015625","Yes"
"59","340.52984371380296","467.80515691529087","0.007568359375","0.01123046875","0.00390625","2280","0.00012135205947049404","32","0.00012135205947049404","0","0.00012135205947049404","0.00012135205947049404","55:0.0036883052653096937;75:0.0012330081817384375","55:68;75:68","55:0.0015101718559935862;75:0.0013085886542524017","0.007568359375","0.0048828125","Yes"
"60","248.16637957206498","39.63344627017016","0.00634765625","0.0107421875","0.001953125","2280","0.00035542466781988274","32","0.00035542466781988274","0","0.00035542466781988274","0.00035542466781988274","61:0.0040776806425976975","61:68","61:0.0025181136719436004","0.00634765625","0.00244140625","Yes"
"61","188.94561994894016","52.65880653119328","0.006591796875","0.00830078125","0.0048828125","2280","0.00020912429002779533","32","0.00020912429002779533","0","0.00020912429002779533","0.00020912429002779533","76:0.0017367399730595923;60:0.0040776806425976975;62:0.0014953475389146154","76:68;60:68;62:68","76:0.002523981845619999;60:0.0025181136719436004;62:0.0020595344717640462","0.006591796875","0.008056640625","Yes"
"62","306.7748973251976","125.32323266230325","0.017333984375","0.01708984375","0.017578125","2280","0.00020369023350369248","32","0.00020369023350369248","0","0.00020369023350369248","0.00020369023350369248","61:0.0014953475389146154;63:0.0020977396056946207","61:68;63:68","61:0.0020595344717640462;63:0.001640115514732532","0.017333984375","0.01220703125","Yes"
"63","396.2836378808126","57.58139972688776","0.010986328125","0.0087890625","0.01318359375","2280","0.0017257970439662255","32","0.0017257970439662255","0","0.0017257970439662255","0.0017257970439662255","56:0.0022037531590678727;62:0.0020977396056946207;64:0.0018379682441078682","56:68;62:68;64:68","56:0.0017838179142617427;62:0.001640115514732532;64:0.0014931630763121428","0.010986328125","0.047607421875","Yes"
"64","275.70654984610195","134.5762476991016","0.004638671875","0.00439453125","0.0048828125","2280","0.00024143181783717424","32","0.00024143181783717424","0","0.00024143181783717424","0.00024143181783717424","65:0.004648275849001765;63:0.0018379682441078682","65:68;63:68","65:0.0014650036007620437;63:0.0014931630763121428","0.004638671875","0.005615234375","Yes"
"65","231.5818178440789","224.35955465792642","0.011474609375","0.017578125","0.00537109375","2280","0.0005554519341792508","32","0.0005554519341792508","0","0.0005554519341792508","0.0005554519341792508","64:0.004648275849001765;66:0.0021125724502591425;77:0.0017379356086204834","64:68;66:68;77:68","64:0.0014650036007620437;66:0.0018051238629639699;77:0.001278481632961459","0.011474609375","0.005859375","Yes"
"66","123.58883786844281","152.9445773572822","0.00830078125","0.015625","0.0009765625","2280","0.0004135907738703138","32","0.0004135907738703138","0","0.0004135907738703138","0.0004135907738703138","65:0.0021125724502591425;67:0.0017631395295112373","65:68;67:68","65:0.0018051238629639699;67:0.0016598203017267055","0.00830078125","0.005615234375","Yes"
"67","310.343488320522","247.471760875845","0.0048828125","0.00537109375","0.00439453125","2280","0.00016610611455437462","32","0.00016610611455437462","0","0.00016610611455437462","0.00016610611455437462","68:0.002808555925525008;57:0.0014939793381740785;66:0.0017631395295112373","68:68;57:68;66:68","68:0.0013176812202795873;57:0.0016357435752822336;66:0.0016598203017267055","0.0048828125","0.00537109375","Yes"
