t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
12.9000,0_5_center_leaf,0.267683543500342,0.254484564832746,0.244398699796553,0.233433191870362,0.269127848127174,1.94471633979265,0,0.131188158641367,-5.73597443901777E-17
12.9000,1_10_far_leaf,0.272365576051592,0.241807737245984,0.265038936444432,0.220787750257995,0.282435140876129,1.909318432854,0,0.190367182724181,-5.1527686315047E-18
13.0000,5_6_center_bell,0.272278020858075,0.260181112809783,0.254352799388713,0.213188066943424,0.262116791399784,1.96599557733776,0,0.112705380535364,1.2124810258721E-17
13.0000,0_5_center_leaf,0.26695843212768,0.252615170404919,0.246740096843463,0.233686300623934,0.269371723353621,1.94415223757354,0,0.134397190729875,9.02285015765693E-18
13.0000,1_10_far_leaf,0.271876125358161,0.242628377601004,0.264271190812663,0.221224306228168,0.281239097816155,1.9125766975037,0,0.186509170179273,-1.84369041522836E-17
13.1000,5_6_center_bell,0.264689485711719,0.259652506647933,0.262021483088517,0.213636524551828,0.262965765144437,1.96362185567026,0,0.117540266485791,1.28038760262308E-16
13.1000,0_5_center_leaf,0.266306064438362,0.250587417574726,0.249429038597946,0.233677479388963,0.269710247882062,1.94336200876376,0,0.138078325640604,-4.66556428410039E-18
13.1000,1_10_far_leaf,0.27144210649779,0.243510012843108,0.263399491978853,0.221648388680246,0.280001062213586,1.91595525383434,0,0.182436381160192,-2.93440818177732E-18
13.2000,5_6_center_bell,0.258705572268309,0.258610203010502,0.268532570960091,0.214151653761095,0.264039201484199,1.96064081728885,0,0.122554244325031,2.05813286320928E-15
13.2000,0_5_center_leaf,0.265465902434334,0.248298017242397,0.252466576684754,0.233769503638511,0.270197224034856,1.9421686457979,0,0.142121229815246,6.78449266550171E-18
13.2000,1_10_far_leaf,0.271091246014684,0.244455358502888,0.262394476469569,0.222058919012856,0.27873032030126,1.91942771076329,0,0.178159653229032,-8.01693643753023E-18
13.3000,5_6_center_bell,0.255019380653694,0.257002308541116,0.273260301581617,0.214718009223572,0.265315997995754,1.95712167941715,0,0.129540560499667,1
13.3000,0_5_center_leaf,0.264494298237654,0.245796265495928,0.255629299901863,0.234080136364553,0.270772382549417,1.94073465273196,0,0.146175831628959,-1.38428574903205E-17
